FINFO,PERIODO,MES,NATURALEZA,PRODUCTO,APLICATIVO,NOMAREA,NUMERO,SALDO
2019/01,2019,ENE,ACTIVOS,PLD,PRESTAMOS,AREA DIST.RED MASIVA,12,137
2019/01,2019,ENE,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA B.INSTITUCIONAL,40,115608
2019/01,2019,ENE,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA B.MINORISTA,4576,592872
2019/01,2019,ENE,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA BCA.EMP. Y CORP,3282,1110216
2019/01,2019,ENE,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA CIB,147,2027817
2019/01,2019,ENE,ACTIVOS,PRESTAMO CONTILOCAL,PRESTAMOS,AREA B.MINORISTA,26,15646
2019/01,2019,ENE,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA B.MINORISTA,15,18402
2019/01,2019,ENE,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA BCA.EMP. Y CORP,7,23331
2019/01,2019,ENE,ACTIVOS,PROTECCION TARJETAS,SEGUROS,AREA B.MINORISTA,37732,482
2019/01,2019,ENE,ACTIVOS,RESTO EMPRESAS,AVALES,AREA B.MINORISTA,1,24
2019/01,2019,ENE,ACTIVOS,RESTO EMPRESAS,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,9,2313
2019/01,2019,ENE,ACTIVOS,RESTO EMPRESAS,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,1,1132
2019/01,2019,ENE,ACTIVOS,RESTO SEGUROS,SEGUROS,AREA B.MINORISTA,786,6
2019/01,2019,ENE,ACTIVOS,RETIRO SEGURO,SEGUROS,AREA B.MINORISTA,120744,91
2019/01,2019,ENE,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA B.INSTITUCIONAL,8,2917
2019/01,2019,ENE,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,138,28592
2019/01,2019,ENE,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,363,113728
2019/01,2019,ENE,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,93,133553
2019/01,2019,ENE,ACTIVOS,STAND BY LETTER,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,7,49311
2019/01,2019,ENE,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,7,0
2019/01,2019,ENE,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,2,0
2019/01,2019,ENE,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA CIB,1,0
2019/01,2019,ENE,ACTIVOS,TARJETAS,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,3108,19540
2019/01,2019,ENE,ACTIVOS,TECNICAS,AVALES,AREA B.MINORISTA,30,0
2019/01,2019,ENE,ACTIVOS,TECNICAS,AVALES,AREA BCA.EMP. Y CORP,15,0
2019/01,2019,ENE,ACTIVOS,TECNICAS,AVALES,AREA CIB,2,0
2019/01,2019,ENE,ACTIVOS,TECNICAS,AVALES,AREA DIST.RED MASIVA,1,0
2019/01,2019,ENE,ACTIVOS,TJ EMPRESAS,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,64,3152
2019/01,2019,ENE,ACTIVOS,TJ EMPRESAS,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,2,58
2019/01,2019,ENE,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,210,8498
2019/01,2019,ENE,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,2,13
2019/01,2019,ENE,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA CIB,1,0
2019/01,2019,ENE,ACTIVOS,VEHICULAR NO VINCULADO,SEGUROS,AREA B.MINORISTA,1069,103
2019/01,2019,ENE,ACTIVOS,VIDA,SEGUROS,AREA B.MINORISTA,5,0
2019/01,2019,ENE,ACTIVOS,VIDA RENTA,SEGUROS,AREA B.MINORISTA,2999,64
2019/01,2019,ENE,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,21843,17321
2019/01,2019,ENE,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA DIST.RED MASIVA,1356,48
2019/02,2019,FEB,ACTIVOS,AUTOS,PRESTAMOS,AREA B.MINORISTA,1267,36571
2019/02,2019,FEB,ACTIVOS,AUTOS,PRESTAMOS,AREA DIST.RED MASIVA,3,66
2019/02,2019,FEB,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,14,2448
2019/02,2019,FEB,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,4,9975
2019/02,2019,FEB,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,10,2368
2019/02,2019,FEB,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,78,70044
2019/02,2019,FEB,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,28,18832
2019/02,2019,FEB,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA B.INSTITUCIONAL,7,316
2019/02,2019,FEB,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA B.MINORISTA,9,1968
2019/02,2019,FEB,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA BCA.EMP. Y CORP,69,13647
2019/02,2019,FEB,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA CIB,15,155853
2019/02,2019,FEB,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA B.INSTITUCIONAL,5,10969
2019/02,2019,FEB,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA B.MINORISTA,496,44518
2019/02,2019,FEB,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA BCA.EMP. Y CORP,697,372740
2019/02,2019,FEB,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA CIB,212,80434
2019/02,2019,FEB,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA DIST.RED MASIVA,1,71
2019/02,2019,FEB,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,121,31862
2019/02,2019,FEB,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,518,333069
2019/02,2019,FEB,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,5,37644
2019/02,2019,FEB,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,446,51743
2019/02,2019,FEB,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,985,409392
2019/02,2019,FEB,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,46,982660
2019/02,2019,FEB,ACTIVOS,CONTICASA,PRESTAMOS,AREA B.MINORISTA,266,128345
2019/02,2019,FEB,ACTIVOS,CONTICASA,PRESTAMOS,AREA DIST.RED MASIVA,1,129
2019/02,2019,FEB,ACTIVOS,CONTIPUENTE,PRESTAMOS,AREA B.MINORISTA,158,62936
2019/02,2019,FEB,ACTIVOS,ECONOMICAS,AVALES,AREA B.MINORISTA,1,0
2019/02,2019,FEB,ACTIVOS,ECONOMICAS,AVALES,AREA BCA.EMP. Y CORP,2,0
2019/02,2019,FEB,ACTIVOS,FACTORING,CONFIRMING,AREA B.INSTITUCIONAL,5,448
2019/02,2019,FEB,ACTIVOS,FACTORING,CONFIRMING,AREA B.MINORISTA,1,105
2019/02,2019,FEB,ACTIVOS,FACTORING,CONFIRMING,AREA BCA.EMP. Y CORP,2974,42919
2019/02,2019,FEB,ACTIVOS,FACTORING,CONFIRMING,AREA CIB,14320,329635
2019/02,2019,FEB,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA B.MINORISTA,3359,79551
2019/02,2019,FEB,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA BCA.EMP. Y CORP,6,14762
2019/02,2019,FEB,ACTIVOS,FORFAITING,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,4,4957
2019/02,2019,FEB,ACTIVOS,FORFAITING,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,7,1933
2019/02,2019,FEB,ACTIVOS,LEASING,LEASING,AREA B.MINORISTA,116,39013
2019/02,2019,FEB,ACTIVOS,LEASING,LEASING,AREA BCA.EMP. Y CORP,98,74976
2019/02,2019,FEB,ACTIVOS,LEASING,LEASING,AREA CIB,19,110207
2019/02,2019,FEB,ACTIVOS,MASTERCARD,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,4222,3379
2019/02,2019,FEB,ACTIVOS,MASTERCARD,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,1,0
2019/02,2019,FEB,ACTIVOS,MASTERCARD,MEDIOS DE PAGO TARJETAS,AREA DIST.RED MASIVA,210,0
2019/02,2019,FEB,ACTIVOS,MI VIVIENDA,PRESTAMOS,AREA B.MINORISTA,6,902
2019/02,2019,FEB,ACTIVOS,PLD,PRESTAMOS,AREA B.MINORISTA,34573,232275
2019/02,2019,FEB,ACTIVOS,PLD,PRESTAMOS,AREA DIST.RED MASIVA,10,66
2019/02,2019,FEB,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA B.INSTITUCIONAL,41,80969
2019/02,2019,FEB,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA B.MINORISTA,4474,511136
2019/02,2019,FEB,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA BCA.EMP. Y CORP,3098,1064382
2019/02,2019,FEB,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA CIB,114,658479
2019/02,2019,FEB,ACTIVOS,PRESTAMO CONTILOCAL,PRESTAMOS,AREA B.MINORISTA,31,22834
2019/02,2019,FEB,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA B.MINORISTA,16,15302
2019/02,2019,FEB,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA BCA.EMP. Y CORP,7,25790
2019/02,2019,FEB,ACTIVOS,PROTECCION TARJETAS,SEGUROS,AREA B.MINORISTA,37765,635
2019/02,2019,FEB,ACTIVOS,RESTO EMPRESAS,AVALES,AREA BCA.EMP. Y CORP,13,5032
2019/02,2019,FEB,ACTIVOS,RESTO EMPRESAS,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,6,735
2019/02,2019,FEB,ACTIVOS,RESTO EMPRESAS,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,12,5393
2019/02,2019,FEB,ACTIVOS,RESTO SEGUROS,SEGUROS,AREA B.MINORISTA,619,5
2019/02,2019,FEB,ACTIVOS,RETIRO SEGURO,SEGUROS,AREA B.MINORISTA,114878,83
2019/02,2019,FEB,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA B.INSTITUCIONAL,1,2
2019/02,2019,FEB,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,132,13586
2019/02,2019,FEB,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,312,45337
2019/02,2019,FEB,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,64,68620
2019/02,2019,FEB,ACTIVOS,STAND BY LETTER,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,1,120
2019/02,2019,FEB,ACTIVOS,STAND BY LETTER,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,1,27
2019/02,2019,FEB,ACTIVOS,STAND BY LETTER,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,21,76867
2019/02,2019,FEB,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,6,0
2019/02,2019,FEB,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,6,0
2019/02,2019,FEB,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA CIB,3,0
2019/02,2019,FEB,ACTIVOS,TARJETAS,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,2841,19078
2019/02,2019,FEB,ACTIVOS,TECNICAS,AVALES,AREA B.MINORISTA,25,0
2019/02,2019,FEB,ACTIVOS,TECNICAS,AVALES,AREA BCA.EMP. Y CORP,7,0
2019/02,2019,FEB,ACTIVOS,TJ EMPRESAS,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,74,3025
2019/02,2019,FEB,ACTIVOS,TJ EMPRESAS,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,1,58
2019/02,2019,FEB,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA B.INSTITUCIONAL,2,1
2019/02,2019,FEB,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,163,5988
2019/02,2019,FEB,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,4,3
2019/02,2019,FEB,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA CIB,1,1
2019/02,2019,FEB,ACTIVOS,VEHICULAR NO VINCULADO,SEGUROS,AREA B.MINORISTA,1202,114
2019/02,2019,FEB,ACTIVOS,VIDA,SEGUROS,AREA B.MINORISTA,6,0
2019/02,2019,FEB,ACTIVOS,VIDA RENTA,SEGUROS,AREA B.MINORISTA,3725,77
2019/02,2019,FEB,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,19824,13755
2019/02,2019,FEB,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA DIST.RED MASIVA,1409,72
2019/03,2019,MAR,ACTIVOS,AUTOS,PRESTAMOS,AREA B.MINORISTA,2468,70199
2019/03,2019,MAR,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,12,2087
2019/03,2019,MAR,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,8,11266
2019/03,2019,MAR,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,9,2644
2019/03,2019,MAR,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,101,93051
2019/03,2019,MAR,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,39,51830
2019/03,2019,MAR,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA B.INSTITUCIONAL,1,64
2019/03,2019,MAR,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA B.MINORISTA,17,385
2019/03,2019,MAR,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA BCA.EMP. Y CORP,99,12323
2019/03,2019,MAR,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA CIB,11,150121
2019/03,2019,MAR,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA B.INSTITUCIONAL,15,2360
2019/03,2019,MAR,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA B.MINORISTA,554,48392
2019/03,2019,MAR,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA BCA.EMP. Y CORP,782,142732
2019/03,2019,MAR,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA CIB,231,409973
2019/03,2019,MAR,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,138,36141
2019/03,2019,MAR,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,659,370465
2019/03,2019,MAR,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,14,109995
2019/03,2019,MAR,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,491,75098
2019/03,2019,MAR,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,1281,508148
2019/03,2019,MAR,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,55,1328039
2019/03,2019,MAR,ACTIVOS,CONTICASA,PRESTAMOS,AREA B.MINORISTA,261,116924
2019/03,2019,MAR,ACTIVOS,CONTIPUENTE,PRESTAMOS,AREA B.MINORISTA,184,77436
2019/03,2019,MAR,ACTIVOS,FACTORING,CONFIRMING,AREA B.INSTITUCIONAL,2,405
2019/03,2019,MAR,ACTIVOS,FACTORING,CONFIRMING,AREA B.MINORISTA,3,477
2019/03,2019,MAR,ACTIVOS,FACTORING,CONFIRMING,AREA BCA.EMP. Y CORP,3280,65523
2019/03,2019,MAR,ACTIVOS,FACTORING,CONFIRMING,AREA CIB,24747,378322
2019/03,2019,MAR,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA B.INSTITUCIONAL,1,3208
2019/03,2019,MAR,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA B.MINORISTA,3634,96648
2019/03,2019,MAR,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA BCA.EMP. Y CORP,8,22616
2019/03,2019,MAR,ACTIVOS,FORFAITING,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,6,10212
2019/03,2019,MAR,ACTIVOS,LEASING,LEASING,AREA B.INSTITUCIONAL,1,64
2019/03,2019,MAR,ACTIVOS,LEASING,LEASING,AREA B.MINORISTA,123,40294
2019/03,2019,MAR,ACTIVOS,LEASING,LEASING,AREA BCA.EMP. Y CORP,80,82308
2019/03,2019,MAR,ACTIVOS,LEASING,LEASING,AREA CIB,2,30073
2019/03,2019,MAR,ACTIVOS,MASTERCARD,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,2706,2678
2019/03,2019,MAR,ACTIVOS,MASTERCARD,MEDIOS DE PAGO TARJETAS,AREA DIST.RED MASIVA,196,0
2019/03,2019,MAR,ACTIVOS,MI VIVIENDA,PRESTAMOS,AREA B.MINORISTA,28,3412
2019/03,2019,MAR,ACTIVOS,PLD,PRESTAMOS,AREA B.MINORISTA,27388,223963
2019/03,2019,MAR,ACTIVOS,PLD,PRESTAMOS,AREA DIST.RED MASIVA,7,61
2019/03,2019,MAR,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA B.INSTITUCIONAL,32,126719
2019/03,2019,MAR,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA B.MINORISTA,4885,638387
2019/03,2019,MAR,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA BCA.EMP. Y CORP,3419,1236210
2019/03,2019,MAR,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA CIB,200,3347057
2019/03,2019,MAR,ACTIVOS,PRESTAMO CONTILOCAL,PRESTAMOS,AREA B.MINORISTA,32,24513
2019/03,2019,MAR,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA B.MINORISTA,11,16653
2019/03,2019,MAR,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA BCA.EMP. Y CORP,5,23756
2019/03,2019,MAR,ACTIVOS,PRESTAMOS EMPRESAS,CONFIRMING,AREA BCA.EMP. Y CORP,1,200
2019/03,2019,MAR,ACTIVOS,PROTECCION TARJETAS,SEGUROS,AREA B.MINORISTA,37638,766
2019/03,2019,MAR,ACTIVOS,RESTO EMPRESAS,AVALES,AREA B.MINORISTA,3,530
2019/03,2019,MAR,ACTIVOS,RESTO EMPRESAS,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,2,114
2019/03,2019,MAR,ACTIVOS,RESTO SEGUROS,SEGUROS,AREA B.MINORISTA,506,4
2019/03,2019,MAR,ACTIVOS,RETIRO SEGURO,SEGUROS,AREA B.MINORISTA,122928,92
2019/03,2019,MAR,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA B.INSTITUCIONAL,6,492
2019/03,2019,MAR,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,167,28615
2019/03,2019,MAR,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,416,101268
2019/03,2019,MAR,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,108,78330
2019/03,2019,MAR,ACTIVOS,STAND BY LETTER,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,3,3291
2019/03,2019,MAR,ACTIVOS,STAND BY LETTER,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,9,15048
2019/03,2019,MAR,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,14,0
2019/03,2019,MAR,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,10,0
2019/03,2019,MAR,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA CIB,2,0
2019/03,2019,MAR,ACTIVOS,TARJETAS,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,1660,7855
2019/03,2019,MAR,ACTIVOS,TECNICAS,AVALES,AREA B.MINORISTA,22,0
2019/03,2019,MAR,ACTIVOS,TECNICAS,AVALES,AREA BCA.EMP. Y CORP,24,0
2019/03,2019,MAR,ACTIVOS,TECNICAS,AVALES,AREA CIB,1,0
2019/03,2019,MAR,ACTIVOS,TJ EMPRESAS,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,169,7209
2019/03,2019,MAR,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA B.INSTITUCIONAL,1,0
2019/03,2019,MAR,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,170,6926
2019/03,2019,MAR,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,4,2
2019/03,2019,MAR,ACTIVOS,VEHICULAR NO VINCULADO,SEGUROS,AREA B.MINORISTA,1393,129
2019/03,2019,MAR,ACTIVOS,VIDA,SEGUROS,AREA B.MINORISTA,4,0
2019/03,2019,MAR,ACTIVOS,VIDA RENTA,SEGUROS,AREA B.MINORISTA,3881,83
2019/03,2019,MAR,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,17225,9706
2019/03,2019,MAR,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA DIST.RED MASIVA,1519,34
2019/04,2019,ABR,ACTIVOS,AUTOS,PRESTAMOS,AREA B.MINORISTA,14,633
2019/04,2019,ABR,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,15,3726
2019/04,2019,ABR,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,5,7922
2019/04,2019,ABR,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,15,3972
2019/04,2019,ABR,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,94,52363
2019/04,2019,ABR,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,35,106371
2019/04,2019,ABR,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA B.INSTITUCIONAL,1,154
2019/04,2019,ABR,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA B.MINORISTA,22,2085
2019/04,2019,ABR,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA BCA.EMP. Y CORP,147,12192
2019/04,2019,ABR,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA CIB,16,36307
2019/04,2019,ABR,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA B.INSTITUCIONAL,6,591
2019/04,2019,ABR,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA B.MINORISTA,629,43951
2019/04,2019,ABR,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA BCA.EMP. Y CORP,578,124383
2019/04,2019,ABR,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA CIB,201,169717
2019/04,2019,ABR,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,133,36833
2019/04,2019,ABR,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,573,419119
2019/04,2019,ABR,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,1,7065
2019/04,2019,ABR,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,481,64549
2019/04,2019,ABR,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,1144,374324
2019/04,2019,ABR,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,38,298747
2019/04,2019,ABR,ACTIVOS,CONSUMO,PRESTAMOS,AREA B.MINORISTA,1,30
2019/04,2019,ABR,ACTIVOS,CONTICASA,PRESTAMOS,AREA B.MINORISTA,280,125752
2019/04,2019,ABR,ACTIVOS,CONTIPUENTE,PRESTAMOS,AREA B.MINORISTA,149,59437
2019/04,2019,ABR,ACTIVOS,ECONOMICAS,AVALES,AREA BCA.EMP. Y CORP,2,0
2019/04,2019,ABR,ACTIVOS,FACTORING,CONFIRMING,AREA B.INSTITUCIONAL,4,1643
2019/04,2019,ABR,ACTIVOS,FACTORING,CONFIRMING,AREA B.MINORISTA,2,179
2019/04,2019,ABR,ACTIVOS,FACTORING,CONFIRMING,AREA BCA.EMP. Y CORP,3642,48838
2019/04,2019,ABR,ACTIVOS,FACTORING,CONFIRMING,AREA CIB,14976,273582
2019/04,2019,ABR,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA B.INSTITUCIONAL,1,535
2019/04,2019,ABR,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA B.MINORISTA,3864,177708
2019/04,2019,ABR,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA BCA.EMP. Y CORP,10,5698
2019/04,2019,ABR,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA CIB,1,141
2019/04,2019,ABR,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA DIST.RED MASIVA,2,2
